StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Ethnicity_Name,StudyTime_Norm,Engagement_Index,Participation_Total
1395,17,1,3,2,7.343392513900453,26,0,1,0,0,0,0,0.2731909291583428,4.0,other,0.36753878002181095,0.33227714601526764,0
1396,18,0,0,3,10.845999512421582,23,0,3,0,0,1,0,0.66750896106505,4.0,caucasian,0.5428704329822557,0.6050093030875789,1
1397,18,1,3,1,2.962015972542549,18,0,2,0,0,0,0,1.0894406041524294,4.0,other,0.14821814497404678,0.2537527014818327,0
1398,16,1,3,3,14.926276251381536,6,0,3,0,0,0,0,2.813211008121627,2.0,other,0.7471187729986943,0.747983141099086,0
1399,18,1,2,1,0.1670940834427714,17,1,3,1,0,0,1,1.8687585897071977,4.0,hispanic,0.008311419806736681,0.23081799386471566,2
1400,15,0,3,3,3.3719809686807367,7,0,3,1,1,0,0,3.0356935955108426,1.0,other,0.16873995643025066,0.34311796950117546,2
1401,18,0,1,2,11.615936597069512,13,0,3,0,0,0,1,2.13535680128746,3.0,african_american,0.5814115373036552,0.6319880761125587,1
1402,18,0,0,3,14.287751240745848,6,0,0,1,0,1,0,3.038116129209991,1.0,caucasian,0.7151558249378329,0.500609077456483,2
1403,17,1,0,2,18.332862053878323,27,0,3,0,1,0,0,0.9941294103867458,4.0,caucasian,0.9176438475947106,0.8673506933162973,1
1404,15,1,1,1,14.109933038692477,20,0,2,0,0,0,0,1.2325571657328191,4.0,african_american,0.7062546952062828,0.6443782866443979,0
1405,18,0,0,3,13.43558540509732,27,0,2,0,1,0,0,0.8644037429995793,4.0,caucasian,0.6724985571873375,0.6207489900311363,1
1406,18,1,1,1,7.886822927013286,26,0,0,0,0,0,0,0.1152318548488273,4.0,african_american,0.39474153289710634,0.2763190730279744,0
1407,16,0,3,1,0.0256885105360282,3,0,4,1,0,0,0,2.934586305266487,2.0,other,0.0012330142516669845,0.3008631099761669,1
1408,18,0,0,2,2.403185174712439,16,0,4,1,0,0,0,2.0469388171096283,3.0,caucasian,0.12024448776667904,0.3841711414366753,1
1409,18,1,2,2,10.691090895120784,4,0,2,1,0,0,0,3.065473133634235,1.0,hispanic,0.5351160991558704,0.5245812694091093,1
1410,16,1,3,3,13.502597716888394,11,0,2,0,1,0,0,2.437026300114272,3.0,other,0.675853024131528,0.6230971168920696,1
1411,17,1,3,1,8.34896567792925,8,0,3,0,1,0,0,2.427614635957672,3.0,other,0.4178752308700719,0.5175126616090503,1
1412,18,1,3,2,14.613580230567804,25,0,1,0,0,0,0,0.7771509547591905,4.0,other,0.7314660005847257,0.5870262004093079,0
1413,16,0,1,2,10.437245906643575,19,1,1,1,1,1,0,1.879575445166732,4.0,african_american,0.5224092606655043,0.440686482465853,3
1414,15,0,3,0,1.4835239118862442,12,0,3,0,0,0,0,1.596574874404599,4.0,other,0.07420856953688969,0.27694599867582276,0
1415,17,0,2,1,3.8403250193589766,24,0,1,0,1,0,0,0.7045952434646587,4.0,hispanic,0.19218407579456326,0.2095288530561943,1
1416,15,0,0,1,16.799964464878858,27,0,2,1,1,0,0,0.7641866973896485,4.0,caucasian,0.8409108689271539,0.7386376082490077,2
1417,15,0,0,1,14.49825493248879,17,1,2,1,0,0,0,1.503416679305313,4.0,caucasian,0.7256931076655695,0.6579851753658986,1
1418,16,1,2,4,17.8952397402499,19,1,2,1,0,0,0,1.5258378621561266,4.0,hispanic,0.8957375807331295,0.7770163065131906,1
1419,18,0,0,2,2.351144982418732,8,0,1,1,1,0,0,2.2708411075244164,3.0,caucasian,0.11763948728015929,0.1573476410961115,2
1420,16,0,1,2,19.80445069230148,3,0,2,0,0,0,0,3.402352538644452,1.0,african_american,0.9913078551643528,0.843915498615047,0
1421,16,0,1,4,4.188134278998672,20,1,2,0,1,0,0,1.4382049683676248,4.0,african_american,0.2095945281899716,0.2967161697329801,1
1422,16,1,0,1,0.2355975257328402,26,0,2,0,0,1,0,0.3365712986081556,4.0,caucasian,0.011740528974642015,0.15821837028224942,1
1423,16,1,1,3,19.94845878107108,7,0,3,0,0,0,0,3.1122811365205387,1.0,african_american,0.9985165360852523,0.9239615752596765,0
1424,17,1,2,2,5.621477708902263,0,1,4,0,0,1,0,3.770694721842285,0.0,hispanic,0.28134407729185434,0.496940854104298,1
1425,18,1,0,3,13.360389050251198,16,0,1,0,0,0,0,1.655613322522051,4.0,caucasian,0.6687344177342566,0.5431140924139796,0
1426,15,0,0,1,3.533646283526104,24,0,3,1,0,0,1,1.0504696915596752,4.0,caucasian,0.17683251345711,0.348782759419977,2
1427,15,0,0,3,11.604570643982834,8,1,1,0,0,1,0,2.5353912836886785,2.0,caucasian,0.5808425864213554,0.4815898104949488,1
1428,18,1,0,1,18.080699729091187,19,0,2,0,0,0,1,1.3960904942452492,4.0,caucasian,0.9050212389954746,0.7835148672968322,1
1429,15,1,3,1,6.403623348568772,12,0,2,1,1,0,0,2.025416982399455,3.0,other,0.32049631101845694,0.3743474177129198,2
1430,18,0,0,2,13.405079520887185,1,0,2,0,0,0,0,3.2683025478531924,1.0,caucasian,0.6709715097321587,0.619680056812511,0
1431,15,0,1,1,3.75807177596833,12,0,3,1,1,0,0,2.017218038843316,3.0,african_american,0.18806668633832999,0.35664668043683095,2
1432,16,1,0,2,12.495907974374504,8,0,2,1,0,0,0,2.3976825794915584,3.0,caucasian,0.6254606801866297,0.5878224761306408,1
1433,15,1,0,2,6.729007036350203,29,0,2,1,0,0,0,0.2878673233291232,4.0,caucasian,0.3367841959707714,0.38574893717953995,1
1434,18,1,2,2,4.224165171759033,19,0,3,0,1,1,0,1.5487102111350304,4.0,hispanic,0.21139814360785375,0.3729787005254976,2
1435,18,1,2,1,6.263641014072703,5,1,1,1,0,0,0,2.905242112307261,2.0,hispanic,0.31348914918076853,0.29444240442653796,1
1436,18,0,0,0,3.576821370155987,27,0,1,0,1,0,0,0.2489771312307257,4.0,caucasian,0.1789937491620361,0.20029562441342524,1
1437,18,0,0,1,18.03832215675765,0,1,0,1,0,0,0,3.4184098665461984,1.0,caucasian,0.902899924840382,0.6320299473882673,1
1438,18,0,0,2,7.943737726342577,27,1,1,0,0,0,0,0.5829208864689581,4.0,caucasian,0.3975905438904978,0.35331338072334845,0
1439,17,1,0,1,4.905586099487347,24,0,2,0,1,0,0,0.930028645913522,4.0,caucasian,0.24550835285225073,0.3218558469965755,1
1440,17,1,1,1,8.968156820318658,4,0,2,1,0,1,0,2.679085718058188,2.0,african_american,0.4488703743558922,0.4642092620491245,2
1441,15,0,0,1,6.410723336129911,2,1,1,0,0,0,1,3.1062304249844512,1.0,caucasian,0.3208517184494416,0.2995962029146091,1
1442,18,0,0,0,14.88838507626652,3,0,0,1,0,0,1,2.781287883700032,2.0,caucasian,0.745222036548292,0.5216554255838044,2
1443,15,0,0,2,19.424398237709887,0,0,3,0,1,1,1,4.0,0.0,caucasian,0.972283389929357,0.9055983729505499,3
1444,18,0,3,3,8.760673133952936,13,0,3,1,1,1,0,2.3327839636333105,3.0,other,0.43848426546380465,0.5319389858246633,3
1445,18,1,3,1,17.220667999444807,8,1,4,1,0,0,0,3.0677183698465544,1.0,other,0.8619702244737206,0.9033791571316043,1
1446,17,0,0,2,11.31726147119239,29,0,4,0,1,0,0,0.869123386308555,4.0,caucasian,0.5664606154502144,0.6965224308151501,1
1447,17,0,2,2,3.1447133018846696,23,0,4,0,1,0,1,1.5205038773800068,4.0,hispanic,0.15736351148491642,0.4101544580394415,2
1448,16,0,0,2,13.812454841626831,3,0,3,1,1,1,1,3.2898231421759827,1.0,caucasian,0.6913636885837201,0.7089545820086041,4
1449,17,0,0,2,10.268689942516405,17,1,3,1,0,0,0,2.1757392926719743,3.0,caucasian,0.5139717751527888,0.5847802426069522,1
1450,16,0,2,2,13.01213046504207,13,0,1,0,0,0,0,1.8524286908169372,4.0,hispanic,0.6513014732365828,0.5309110312656079,0
1451,16,0,3,2,17.7937482514333,24,0,3,1,1,0,1,1.4772887703973712,4.0,other,0.8906571733385391,0.8484600213369773,3
1452,16,0,3,0,8.808691413120922,3,0,0,0,0,0,0,2.878926862568036,2.0,other,0.44088793914526353,0.30862155740168445,0
1453,16,1,1,2,18.023552464347112,24,0,3,0,1,1,0,1.0580507720986625,4.0,african_american,0.9021605913710117,0.8565124139597081,2
1454,16,1,0,2,15.013380285633096,9,0,2,0,0,0,1,2.572890420104166,2.0,caucasian,0.7514789807842944,0.6760352865490061,1
1455,15,1,2,0,9.772098517559694,2,0,3,1,0,1,0,3.5877355870777485,0.0,hispanic,0.4891136636317404,0.5673795645422183,2
1456,17,1,0,1,12.064442713159274,22,0,0,1,1,0,1,1.30141801379926,4.0,caucasian,0.6038626198059427,0.4227038338641599,3
1457,16,0,1,4,6.511622650380229,6,1,2,0,1,1,0,3.2094931359032093,1.0,african_american,0.3259024830820575,0.3781317381574402,2
1458,18,1,0,2,19.671945994775484,9,0,2,0,0,0,0,2.5372306390536963,2.0,caucasian,0.9846750049324925,0.8392725034527447,0
1459,17,1,1,2,13.34702326100792,12,0,1,1,0,0,0,1.9893957592572007,4.0,african_american,0.6680653601088551,0.5426457520761985,1
1460,17,0,0,3,0.8769370499325979,3,1,2,0,1,1,0,3.0042333028010937,1.0,caucasian,0.04384436447039876,0.18069105512927913,2
1461,16,0,0,2,6.532438114960176,17,0,0,1,1,0,0,1.5135167558797396,4.0,caucasian,0.32694445262459615,0.2288611168372173,2
1462,15,1,3,2,12.46628867518115,10,0,2,0,0,0,1,2.172740551700977,3.0,other,0.6239780129364092,0.5867846090554865,1
1463,16,1,0,2,1.126665555984796,24,1,2,0,0,0,1,0.6416491686246723,4.0,caucasian,0.05634514225562026,0.18944159957893417,1
1464,15,0,1,3,0.4776838263828553,3,0,3,0,1,0,0,2.7535902317989964,2.0,african_american,0.023858757274296413,0.24170113009200747,1
1465,18,1,0,2,9.000484790556051,23,0,2,1,0,1,0,1.0384883524708666,4.0,caucasian,0.45048863083198887,0.46534204158239223,2
1466,17,0,0,2,6.6538035938534,13,0,2,1,1,0,0,2.255019102931137,3.0,caucasian,0.33301970172781253,0.38311379120946876,2
1467,18,0,0,1,8.765972160663317,17,0,4,0,0,0,0,1.666702257521599,4.0,caucasian,0.4387495213468098,0.6071246649427668,0
1468,15,0,0,4,5.253866197600104,7,0,2,0,0,0,0,2.499459429635027,3.0,caucasian,0.26294237423150285,0.33405966196205195,0
1469,15,0,2,2,3.2943549388596183,26,1,2,0,0,0,0,0.2782154592390721,4.0,hispanic,0.1648541935893039,0.26539793551251273,0
1470,18,1,0,0,13.782867139606754,9,0,2,1,0,0,0,2.6375942281323583,2.0,caucasian,0.689882603008127,0.6329178221056888,1
1471,15,0,3,3,10.29142232535601,4,0,3,1,1,0,1,3.0571217282122816,1.0,other,0.515109700778096,0.5855767905446672,3
1472,18,0,1,2,4.003084224987337,22,0,2,1,1,0,0,1.3619328272119078,4.0,african_american,0.20033139022903967,0.2902319731603278,2
1473,17,1,0,0,6.391788525199966,6,1,2,1,0,1,0,3.2389317177358112,1.0,caucasian,0.31990388967497657,0.3739327227724836,2
1474,18,0,1,2,11.83615815326652,11,1,3,1,1,0,0,2.573034385056746,2.0,african_american,0.5924352717625443,0.639704690233781,2
1475,17,1,1,2,1.444586965449557,24,0,0,0,0,0,0,0.0,4.0,african_american,0.0722594844174746,0.05058163909223221,0
1476,18,1,2,3,2.949060185323591,2,1,3,0,1,0,1,3.143909878121016,1.0,hispanic,0.14756961101363877,0.3282987277095471,2
1477,15,1,0,1,1.4649120821478023,25,1,2,1,0,0,0,1.04646340029671,4.0,caucasian,0.07327690838448601,0.2012938358691402,1
1478,18,0,0,3,16.246346654282377,3,0,2,0,0,0,1,2.868574228220813,2.0,caucasian,0.8131981606840634,0.7192387124788443,1
1479,15,1,2,2,15.048184664240186,9,0,3,0,0,0,0,2.6394472915746228,2.0,hispanic,0.7532212000038697,0.7522548400027087,0
1480,18,1,3,0,15.06625863758514,3,0,1,0,0,0,0,2.669749932596335,2.0,other,0.7541259374247313,0.6028881561973118,0
1481,18,0,2,4,14.32650686952056,14,1,3,0,1,1,0,2.794885282534225,2.0,hispanic,0.7170958337533982,0.7269670836273787,2
1482,16,1,0,2,13.387708473397383,28,1,4,0,0,0,1,1.1865697291923056,4.0,caucasian,0.6701019590028513,0.7690713713019959,1
1483,15,1,2,1,9.5398383075635,9,0,2,0,0,0,0,2.520175258554297,2.0,hispanic,0.47748730459323946,0.48424111321526764,0
1484,16,1,0,2,12.8455632701423,20,0,4,0,0,1,0,1.6010784880682591,4.0,caucasian,0.6429635404844665,0.7500744783391264,1
1485,15,1,0,3,0.767231095759493,29,0,0,0,0,0,0,0.0,4.0,caucasian,0.03835276170340416,0.02684693319238291,0
1486,16,1,0,1,12.429288453135692,21,1,3,0,0,1,0,1.5950547587554351,4.0,caucasian,0.622125875344646,0.6604881127412522,1
1487,17,0,1,1,15.557554110737543,15,1,2,1,0,0,0,2.222002853095735,3.0,african_american,0.7787189469848003,0.6951032628893602,1
1488,18,1,0,1,10.007167207687804,14,0,2,0,0,0,1,1.6150931484836668,4.0,caucasian,0.5008806080867735,0.5006164256607414,1
1489,15,1,0,1,7.150266568544739,18,0,1,1,1,0,1,1.6759194307143808,4.0,caucasian,0.35787138335325447,0.32550996834727813,3
1490,15,0,2,2,5.548534696019583,28,0,2,1,0,0,0,0.2143195035843396,4.0,hispanic,0.27769273444179005,0.344384914109253,1
1491,18,0,0,2,12.85604100324165,19,1,1,1,0,0,0,1.5567655569083212,4.0,caucasian,0.6434880293193153,0.5254416205235206,1
1492,15,0,0,1,13.856023972598177,18,0,4,1,1,0,0,2.154199353389932,3.0,caucasian,0.6935446491523712,0.7854812544066598,2
1493,15,1,0,1,17.41935199725085,17,0,3,0,1,0,0,2.0706693123979414,3.0,caucasian,0.8719158431990961,0.8353410902393672,1
1494,16,0,3,1,6.846681649219814,25,1,1,0,1,0,0,0.5672371067999946,4.0,other,0.3426746896500853,0.3148722827550597,1
1495,15,1,1,3,15.395446147711713,11,0,1,1,0,0,0,2.162688107920216,3.0,african_american,0.7706042321088893,0.6144229624762224,1
1496,17,1,0,1,11.22711648378676,24,1,3,0,0,1,0,1.2912304259430896,4.0,caucasian,0.5619481852362049,0.6183637296653435,1
1497,17,0,2,4,17.656729813561583,15,0,2,0,1,1,0,2.340156389104695,3.0,hispanic,0.8837983766741547,0.7686588636719083,2
1498,18,0,2,2,10.556242165912415,0,0,1,0,0,0,0,2.923969740063049,2.0,hispanic,0.5283659126228962,0.44485613883602737,0
1499,15,1,0,1,10.352596567959344,15,1,2,1,0,1,0,2.1901466017791726,3.0,caucasian,0.5181719287353788,0.5127203501147651,2
1500,18,0,1,3,11.557541628818182,1,0,2,0,0,0,0,3.0742141920071315,1.0,african_american,0.5784884327953844,0.554941902956769,0
1501,17,1,2,2,14.986307102848688,23,0,1,0,0,0,0,1.009430321848957,4.0,hispanic,0.7501237656857993,0.6000866359800594,0
1502,15,0,1,2,19.293809576569217,14,0,3,1,1,0,0,2.118500601923897,3.0,african_american,0.9657464516358653,0.9010225161451056,2
1503,15,0,0,4,1.471267084315313,6,0,3,1,0,0,0,2.615347947639846,2.0,caucasian,0.07359502372973237,0.2765165166108126,1
1504,18,0,2,0,1.0686920478203432,27,0,0,0,1,1,0,0.4159305071778432,4.0,hispanic,0.05344313497399231,0.03741019448179461,2
1505,17,1,1,0,18.75100674814677,0,1,4,1,0,0,0,3.9470929642201775,0.0,african_american,0.9385751140638524,0.9570025798446966,1
1506,15,0,0,2,10.597512510364124,4,1,2,0,1,0,0,3.0173532270832526,1.0,caucasian,0.5304318017489159,0.5213022612242411,1
1507,18,1,0,1,12.298060291338722,9,1,1,1,0,0,0,2.813786291054958,2.0,caucasian,0.6155569252647375,0.5058898476853162,1
1508,17,1,0,1,9.648472031894578,21,0,1,0,0,0,0,0.7696361214560695,4.0,caucasian,0.4829252342445704,0.4130476639711993,0
1509,18,1,0,0,1.8731490521494896,20,1,1,0,0,0,0,0.8922661351679123,4.0,caucasian,0.09371221922015226,0.14059855345410657,0
1510,16,1,2,0,15.36178756837333,3,1,2,1,1,0,0,3.666290826527483,0.0,hispanic,0.7689193687045192,0.6882435580931634,2
1511,15,0,0,2,14.94449290177174,13,0,1,0,1,0,0,1.4015482387657991,4.0,caucasian,0.7480306524718027,0.5986214567302618,1
1512,16,1,0,1,6.23406642985624,12,0,2,0,0,0,1,1.4233383361752172,4.0,caucasian,0.312008720249267,0.3684061041744869,1
1513,17,1,1,2,6.124784904568008,0,0,1,1,0,0,1,3.149644743525513,1.0,african_american,0.30653836331943896,0.28957685432360725,2
1514,16,0,0,2,16.75682761811037,15,1,3,0,1,0,1,2.353731151756538,3.0,caucasian,0.8387515474130322,0.8121260831891225,2
1515,16,1,3,2,1.4471451548265324,22,0,3,1,1,0,0,1.1613543513353255,4.0,other,0.07238754091146331,0.2756712786380243,2
1516,17,0,0,0,17.622102967131315,8,1,2,0,0,0,0,2.6471959858736853,2.0,caucasian,0.8820650442666109,0.7674455309866276,0
1517,18,1,0,2,5.1332337979182885,21,0,3,0,1,1,0,1.2989979848488324,4.0,caucasian,0.25690382122063754,0.40483267485444624,2
1518,16,0,0,0,11.859694955109878,15,1,4,1,0,0,0,2.6441973683601545,2.0,caucasian,0.5936134645698848,0.7155294251989194,1
1519,18,1,0,2,18.719883580035557,18,0,3,0,0,0,0,1.737989618721448,4.0,caucasian,0.937017166936867,0.8809120168558068,0
1520,16,0,0,3,13.56245003073293,14,0,2,0,0,0,0,2.0187768989965207,3.0,caucasian,0.6788490796765265,0.6251943557735685,0
1521,18,1,2,2,8.288596249340731,25,0,2,0,1,0,0,0.7177804975968944,4.0,hispanic,0.41485328986807773,0.44039730290765444,1
1522,17,1,3,2,13.790684178108304,13,0,3,1,0,0,0,2.2675844008883907,3.0,other,0.6902739041967304,0.7081917329377112,1
1523,16,0,0,2,6.879592726327404,19,1,1,0,0,0,0,1.2714946229661936,4.0,caucasian,0.3443221349822104,0.3160254944875473,0
1524,17,0,1,1,5.545168326983722,9,1,2,0,1,0,0,2.6216668933929705,2.0,african_american,0.2775242225168777,0.3442669557618144,1
1525,16,0,2,3,19.933665558693598,20,0,2,0,0,0,0,1.228528505250038,4.0,hispanic,0.9977760247652125,0.8484432173356488,0
1526,17,0,2,3,15.015804623595754,11,0,3,0,1,0,1,2.4953123609841468,3.0,hispanic,0.7516003370148128,0.7511202359103689,2
1527,17,1,0,1,12.894399547636352,27,0,3,0,1,0,0,0.7017618078332725,4.0,caucasian,0.6454081610945099,0.676785712766157,1
1528,16,1,0,2,7.105792864386375,0,0,2,1,1,1,0,3.8649768612963977,0.0,caucasian,0.355645142137311,0.3989515994961177,3
1529,16,0,0,3,0.9832165831009632,20,0,1,1,0,1,0,0.684651926072042,4.0,caucasian,0.049164449262709624,0.10941511448389674,2
1530,16,1,2,4,0.6211375207031122,16,1,4,0,0,0,0,1.88585022368373,4.0,hispanic,0.03103968661038027,0.3217277806272662,0
1531,15,0,2,2,11.083625108975976,8,1,0,0,1,0,0,2.3278327626806856,3.0,hispanic,0.5547653697100087,0.38833575879700605,1
1532,18,0,0,2,15.240654420781022,22,0,0,1,0,1,0,0.8802328124843197,4.0,caucasian,0.762855749518973,0.533999024663281,2
1533,15,1,0,1,10.7475838088771,18,0,2,0,0,1,0,1.4119815069059265,4.0,caucasian,0.5379439916238604,0.5265607941367023,1
1534,15,1,3,4,16.81570143878229,24,0,3,0,1,1,1,1.6625318303754022,4.0,other,0.8416986220631036,0.8141890354441725,3
1535,17,1,2,1,0.6685306618644327,17,0,3,1,0,0,0,1.3415984768250016,4.0,hispanic,0.033412067463359334,0.24838844722435152,1
1536,16,1,3,2,7.335041528518802,27,0,4,1,1,0,0,0.6592029163279249,4.0,other,0.36712075080202367,0.5569845255614165,2
1537,18,1,2,1,4.741407823483561,6,0,1,0,0,1,0,2.153371206457846,3.0,hispanic,0.23729000334170222,0.24110300233919152,1
1538,17,1,0,1,8.94545936314244,8,0,2,0,0,1,0,2.4431029199121954,3.0,caucasian,0.4477341970210141,0.46341393791470986,1
1539,15,1,1,2,1.4475278638824496,21,0,1,0,0,0,0,0.2700885546341743,4.0,african_american,0.0724066983594457,0.125684688851612,0
1540,16,0,1,4,19.08263283142145,25,0,3,0,0,1,0,1.316724623344178,4.0,african_american,0.9551754775559306,0.8936228342891513,1
1541,17,0,0,0,4.465108021387218,20,0,2,1,0,0,0,0.8177142023856205,4.0,caucasian,0.22345913363960615,0.3064213935477243,1
1542,16,0,1,2,18.44615550967169,11,0,0,0,1,0,0,2.056945969742978,3.0,african_american,0.9233150316248456,0.6463205221373919,1
1543,17,0,2,0,8.517863100733635,6,1,3,1,0,0,0,3.219333348074609,1.0,hispanic,0.42632980894107875,0.523430866258755,1
1544,16,0,0,1,19.71048266510436,13,1,2,0,0,0,0,2.2408700600381573,3.0,caucasian,0.9866040532417109,0.8406228372691976,0
1545,15,1,2,2,11.081167669204214,14,1,2,0,1,0,0,1.9137997969013387,4.0,hispanic,0.5546423564865965,0.5382496495406176,1
1546,18,0,1,2,18.616657283516147,14,0,3,0,0,1,0,2.240334376463302,3.0,african_american,0.931849919453671,0.8772949436175697,1
1547,15,0,3,1,0.1069797738844569,5,0,1,1,0,0,0,2.254547586191716,3.0,other,0.005302249418541455,0.07871157459297902,1
1548,18,0,0,1,14.964776123618002,20,0,1,1,1,1,0,1.8913004299388907,4.0,caucasian,0.7490459792884195,0.5993321855018936,3
1549,16,0,0,0,18.061013062050307,13,0,1,0,0,1,0,2.2062263414776675,3.0,caucasian,0.9040357742045299,0.7078250419431709,1
1550,17,0,1,1,2.794411339579081,1,1,2,0,1,0,0,3.335098154642011,1.0,african_american,0.13982828069474826,0.24787979648632377,1
1551,15,0,0,4,1.9225170346430296,7,0,1,1,1,0,0,2.4119864614713284,3.0,caucasian,0.09618345563850274,0.14232841894695192,2
1552,18,0,2,3,8.491452143719112,12,0,3,0,1,0,0,2.1609785190420574,3.0,hispanic,0.42500774319074514,0.5225054202335215,1
1553,15,1,2,1,18.673578122658704,22,0,1,0,1,0,0,1.165394363121266,4.0,hispanic,0.934699232784848,0.7292894629493936,1
1554,18,1,0,2,10.847731203808774,5,0,4,0,0,0,0,2.58350063639477,2.0,caucasian,0.5429571170759784,0.6800699819531848,0
1555,15,0,1,3,10.549129274434645,4,1,1,0,1,0,0,3.017063255946228,1.0,african_american,0.5280098592544616,0.44460690147812315,1
1556,18,1,1,0,2.8225223659864374,4,0,1,1,1,0,1,2.5761746968185832,2.0,african_american,0.1412354476216965,0.17386481333518755,3
1557,18,1,0,3,0.0157902218643757,24,0,1,0,0,0,0,0.2333498804715068,4.0,caucasian,0.0007375309402326066,0.07551627165816283,0
1558,16,1,3,3,16.202801814909225,0,0,3,1,0,0,0,3.646516388949796,0.0,other,0.811018416091417,0.7927128912639918,1
1559,18,1,2,0,1.7514912597247645,8,1,2,1,1,0,0,2.6054252316173008,2.0,hispanic,0.08762233764041698,0.2113356363482919,2
1560,16,0,1,1,12.67699637470648,5,0,3,1,0,1,0,3.3669295153821057,1.0,african_american,0.6345255077780705,0.6691678554446493,2
1561,18,1,2,4,18.29232909030383,19,0,3,0,1,0,0,1.5837802579379994,4.0,hispanic,0.9156148698915593,0.8659304089240915,1
1562,17,1,0,2,4.17303826316862,25,0,4,0,0,1,0,0.7763967059483814,4.0,caucasian,0.2088388597950539,0.4461872018565377,1
1563,17,1,3,0,13.305456724738216,29,1,3,0,0,1,0,0.7834866400151184,4.0,other,0.6659846443690977,0.6911892510583684,1
1564,17,0,1,1,1.5739715341501892,6,0,0,0,0,1,0,2.328311711261717,3.0,african_american,0.07873614888694953,0.05511530422086467,1
1565,18,0,2,2,12.07510287675226,8,0,3,1,0,0,0,2.718465435794503,2.0,hispanic,0.6043962406501813,0.6480773684551269,1
1566,16,0,2,2,3.278634419064055,4,1,4,1,0,0,0,3.2448822032661777,1.0,hispanic,0.16406726410440384,0.41484708487308264,1
1567,16,0,0,2,14.71907121030356,13,1,4,1,0,0,0,2.8656747490202017,2.0,caucasian,0.736746612385392,0.8157226286697743,1
1568,18,0,2,4,6.024625895878164,4,0,1,0,0,0,0,2.326326756466653,3.0,hispanic,0.30152465651194255,0.28606725955835977,0
1569,17,0,0,1,9.267820176092926,7,1,3,0,1,1,0,3.303066678642581,1.0,caucasian,0.463870764500079,0.5497095351500553,2
1570,17,0,0,2,11.988610840552434,6,0,1,0,0,0,0,2.4892182377565297,3.0,caucasian,0.6000666679401305,0.49504666755809135,0
1571,16,1,0,2,3.425468213324792,12,1,1,1,1,1,0,2.600264186907329,2.0,caucasian,0.17141739269977832,0.19499217488984483,3
1572,17,1,3,2,14.832756372352415,12,0,3,0,0,0,0,2.119171492034809,3.0,other,0.742437404240578,0.7447061829684045,0
1573,15,1,2,1,6.052806812736291,7,0,4,0,0,0,0,2.522694547891483,2.0,hispanic,0.3029353219781974,0.5120547253847382,0
1574,16,0,2,4,13.24743719825507,10,1,2,0,0,0,0,2.475854110200245,3.0,hispanic,0.6630803335267544,0.614156233468728,0
1575,17,0,2,3,3.165661013987473,27,1,3,1,0,0,0,0.782809234051424,4.0,hispanic,0.158412101004173,0.33588847070292105,1
1576,16,0,1,2,13.762353184127004,25,0,0,1,0,0,0,0.7664048694920337,4.0,african_american,0.6888557262490329,0.482199008374323,1
1577,15,0,3,2,2.563761456209235,17,1,0,1,0,0,0,1.2836220775478306,4.0,other,0.12828253053681057,0.0897977713757674,1
1578,16,0,0,1,8.507129925399672,24,0,2,1,0,0,0,0.6431459327503606,4.0,caucasian,0.42579253331363537,0.4480547733195447,1
1579,16,1,0,2,4.944121474777536,18,1,2,0,0,0,0,1.6692302172984,4.0,caucasian,0.24743733633510584,0.3232061354345741,0
1580,16,1,0,2,14.96750498856365,5,0,3,0,0,0,0,3.282070050593753,1.0,caucasian,0.7491825793699669,0.7494278055589768,0
1581,16,0,2,2,5.240700090137491,21,0,2,0,1,0,0,0.7437140169647167,4.0,hispanic,0.26228331217131473,0.3335983185199203,1
1582,15,0,2,4,17.634346127907925,1,0,2,0,0,0,1,3.3250668431789085,1.0,hispanic,0.8826779059485894,0.7678745341640125,1
1583,18,0,0,2,17.836404228132256,27,0,2,1,1,0,1,1.184519764401664,4.0,caucasian,0.8927924237124543,0.774954696598718,3
1584,16,0,0,1,3.928826304455717,12,0,1,0,0,0,0,1.6165360987452144,4.0,caucasian,0.19661422642570361,0.21262995849799254,0
1585,16,1,2,2,12.276918900154485,22,0,4,0,0,0,0,1.5830839708839028,4.0,hispanic,0.6144986406602184,0.7301490484621529,0
1586,17,0,0,1,1.7543528343992865,24,0,2,0,0,0,0,0.1842514890903642,4.0,caucasian,0.08776558083554721,0.21143590658488304,0
1587,16,0,2,1,7.830741992032584,27,1,2,0,0,0,0,0.4721810422090253,4.0,hispanic,0.391934263045283,0.4243539841316981,0
1588,17,0,3,1,14.266434590025446,25,0,3,1,1,0,0,1.2993555178087297,4.0,other,0.7140887672839292,0.7248621370987505,2
1589,18,0,0,2,13.188464936998326,10,0,2,0,0,0,1,2.379628283206932,3.0,caucasian,0.6601283311898306,0.6120898318328813,1
1590,15,1,0,2,12.49401338813216,0,0,3,0,0,0,0,3.5662831299671103,0.0,caucasian,0.6253658419882002,0.6627560893917401,0
1591,15,0,2,2,5.650817273248872,23,0,1,0,0,0,0,0.2783475708696343,4.0,hispanic,0.28281274172272036,0.2729689192059042,0
1592,18,0,2,2,7.560498988688041,1,0,1,0,0,0,0,2.4215468827715467,3.0,hispanic,0.37840658137919847,0.33988460696543893,0
